Date,City,State,Lat,Lng,Population,AQI,Category,Defining_Parameter,initial_business_closure
2019-09-12,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,Ozone,2020-03-16
2019-09-13,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,58,Moderate,Ozone,2020-03-16
2019-09-14,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2019-09-15,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,41,Good,Ozone,2020-03-16
2019-09-16,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,Ozone,2020-03-16
2019-09-17,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,Ozone,2020-03-16
2019-09-18,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,47,Good,Ozone,2020-03-16
2019-09-19,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,47,Good,Ozone,2020-03-16
2019-09-20,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2019-09-21,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,43,Good,Ozone,2020-03-16
2019-09-22,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,48,Good,Ozone,2020-03-16
2019-09-23,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2019-09-24,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,Ozone,2020-03-16
2019-09-25,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2019-09-26,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,PM10,2020-03-16
2019-09-27,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,46,Good,PM10,2020-03-16
2019-09-28,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2019-09-29,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2019-09-30,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,PM10,2020-03-16
2019-10-01,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,31,Good,Ozone,2020-03-16
2019-10-02,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,61,Moderate,PM10,2020-03-16
2019-10-03,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,PM10,2020-03-16
2019-10-04,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,30,Good,Ozone,2020-03-16
2019-10-05,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,43,Good,Ozone,2020-03-16
2019-10-06,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2019-10-07,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,43,Good,Ozone,2020-03-16
2019-10-08,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,PM10,2020-03-16
2019-10-09,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2019-10-10,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,52,Moderate,PM10,2020-03-16
2019-10-11,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2019-10-12,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,Ozone,2020-03-16
2019-10-13,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2019-10-14,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,53,Moderate,PM10,2020-03-16
2019-10-15,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,46,Good,Ozone,2020-03-16
2019-10-16,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,53,Moderate,PM10,2020-03-16
2019-10-17,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,PM10,2020-03-16
2019-10-18,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,60,Moderate,PM10,2020-03-16
2019-10-19,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,43,Good,Ozone,2020-03-16
2019-10-20,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2019-10-21,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,58,Moderate,PM10,2020-03-16
2019-10-22,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,PM10,2020-03-16
2019-10-23,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,62,Moderate,PM10,2020-03-16
2019-10-24,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,41,Good,Ozone,2020-03-16
2019-10-25,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,PM2.5,2020-03-16
2019-10-26,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,49,Good,PM10,2020-03-16
2019-10-27,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,60,Moderate,PM10,2020-03-16
2019-10-28,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,PM10,2020-03-16
2019-10-29,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,PM10,2020-03-16
2019-10-30,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,37,Good,Ozone,2020-03-16
2019-10-31,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,PM10,2020-03-16
2019-11-01,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,94,Moderate,PM10,2020-03-16
2019-11-02,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,58,Moderate,PM2.5,2020-03-16
2019-11-03,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,69,Moderate,PM2.5,2020-03-16
2019-11-04,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,96,Moderate,PM10,2020-03-16
2019-11-05,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,65,Moderate,PM10,2020-03-16
2019-11-06,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,PM2.5,2020-03-16
2019-11-07,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,56,Moderate,PM2.5,2020-03-16
2019-11-08,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,63,Moderate,PM2.5,2020-03-16
2019-11-09,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,57,Moderate,PM2.5,2020-03-16
2019-11-10,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,55,Moderate,PM2.5,2020-03-16
2019-11-11,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,61,Moderate,PM10,2020-03-16
2019-11-12,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,52,Moderate,PM2.5,2020-03-16
2019-11-13,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,PM10,2020-03-16
2019-11-14,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,55,Moderate,PM10,2020-03-16
2019-11-15,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,58,Moderate,PM10,2020-03-16
2019-11-16,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,71,Moderate,PM2.5,2020-03-16
2019-11-17,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,59,Moderate,PM2.5,2020-03-16
2019-11-18,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,60,Moderate,PM10,2020-03-16
2019-11-19,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,64,Moderate,PM10,2020-03-16
2019-11-20,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,32,Good,Ozone,2020-03-16
2019-11-21,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,39,Good,Ozone,2020-03-16
2019-11-22,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,47,Good,PM2.5,2020-03-16
2019-11-23,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,46,Good,PM2.5,2020-03-16
2019-11-24,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,PM2.5,2020-03-16
2019-11-25,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,49,Good,PM2.5,2020-03-16
2019-11-26,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,67,Moderate,PM10,2020-03-16
2019-11-27,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,PM2.5,2020-03-16
2019-11-28,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,31,Good,Ozone,2020-03-16
2019-11-29,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,39,Good,Ozone,2020-03-16
2019-11-30,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,41,Good,Ozone,2020-03-16
2019-12-01,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,39,Good,PM2.5,2020-03-16
2019-12-02,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,60,Moderate,PM2.5,2020-03-16
2019-12-03,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,66,Moderate,PM2.5,2020-03-16
2019-12-04,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,57,Moderate,PM2.5,2020-03-16
2019-12-05,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,PM10,2020-03-16
2019-12-06,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,53,Moderate,PM2.5,2020-03-16
2019-12-07,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,59,Moderate,PM2.5,2020-03-16
2019-12-08,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,32,Good,Ozone,2020-03-16
2019-12-09,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,37,Good,Ozone,2020-03-16
2019-12-10,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,PM2.5,2020-03-16
2019-12-11,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,64,Moderate,PM2.5,2020-03-16
2019-12-12,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,75,Moderate,PM2.5,2020-03-16
2019-12-13,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,63,Moderate,PM2.5,2020-03-16
2019-12-14,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,43,Good,PM2.5,2020-03-16
2019-12-15,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2019-12-16,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,39,Good,Ozone,2020-03-16
2019-12-17,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,37,Good,Ozone,2020-03-16
2019-12-18,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,52,Moderate,PM2.5,2020-03-16
2019-12-19,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,61,Moderate,PM2.5,2020-03-16
2019-12-20,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,61,Moderate,PM10,2020-03-16
2019-12-21,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,56,Moderate,PM2.5,2020-03-16
2019-12-22,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,67,Moderate,PM2.5,2020-03-16
2019-12-23,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,76,Moderate,PM2.5,2020-03-16
2019-12-24,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,66,Moderate,PM2.5,2020-03-16
2019-12-25,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,36,Good,Ozone,2020-03-16
2019-12-26,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,PM2.5,2020-03-16
2019-12-27,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2019-12-28,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2019-12-29,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2019-12-30,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2019-12-31,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,46,Good,PM2.5,2020-03-16
2020-01-01,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,PM2.5,2020-03-16
2020-01-02,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,39,Good,Ozone,2020-03-16
2020-01-03,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2020-01-04,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,PM2.5,2020-03-16
2020-01-05,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,63,Moderate,PM2.5,2020-03-16
2020-01-06,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,Ozone,2020-03-16
2020-01-07,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,57,Moderate,PM2.5,2020-03-16
2020-01-08,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,PM2.5,2020-03-16
2020-01-09,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,47,Good,PM2.5,2020-03-16
2020-01-10,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2020-01-11,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,36,Good,Ozone,2020-03-16
2020-01-12,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2020-01-13,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,49,Good,PM2.5,2020-03-16
2020-01-14,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,49,Good,PM2.5,2020-03-16
2020-01-15,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,55,Moderate,PM2.5,2020-03-16
2020-01-16,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,PM2.5,2020-03-16
2020-01-17,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,49,Good,PM2.5,2020-03-16
2020-01-18,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,Ozone,2020-03-16
2020-01-19,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2020-01-20,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,PM2.5,2020-03-16
2020-01-21,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,47,Good,PM2.5,2020-03-16
2020-01-22,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,35,Good,Ozone,2020-03-16
2020-01-23,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,36,Good,Ozone,2020-03-16
2020-01-24,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,PM2.5,2020-03-16
2020-01-25,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,PM2.5,2020-03-16
2020-01-26,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,41,Good,PM2.5,2020-03-16
2020-01-27,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,41,Good,PM2.5,2020-03-16
2020-01-28,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,Ozone,2020-03-16
2020-01-29,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,39,Good,Ozone,2020-03-16
2020-01-30,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,Ozone,2020-03-16
2020-01-31,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,Ozone,2020-03-16
2020-02-01,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,39,Good,Ozone,2020-03-16
2020-02-02,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,37,Good,Ozone,2020-03-16
2020-02-03,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2020-02-04,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2020-02-05,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,37,Good,Ozone,2020-03-16
2020-02-06,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,36,Good,Ozone,2020-03-16
2020-02-07,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,34,Good,Ozone,2020-03-16
2020-02-08,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,36,Good,Ozone,2020-03-16
2020-02-09,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,43,Good,Ozone,2020-03-16
2020-02-10,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,31,Good,Ozone,2020-03-16
2020-02-11,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,37,Good,Ozone,2020-03-16
2020-02-12,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,Ozone,2020-03-16
2020-02-13,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,37,Good,Ozone,2020-03-16
2020-02-14,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,PM2.5,2020-03-16
2020-02-15,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2020-02-16,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2020-02-17,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2020-02-18,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2020-02-19,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,PM2.5,2020-03-16
2020-02-20,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,48,Good,PM2.5,2020-03-16
2020-02-21,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,43,Good,PM2.5,2020-03-16
2020-02-22,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,60,Moderate,PM2.5,2020-03-16
2020-02-23,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2020-02-24,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2020-02-25,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,41,Good,Ozone,2020-03-16
2020-02-26,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,38,Good,Ozone,2020-03-16
2020-02-27,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,41,Good,Ozone,2020-03-16
2020-02-28,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,40,Good,Ozone,2020-03-16
2020-02-29,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2020-03-01,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2020-03-02,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2020-03-03,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2020-03-04,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,47,Good,Ozone,2020-03-16
2020-03-05,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2020-03-06,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,Ozone,2020-03-16
2020-03-07,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,Ozone,2020-03-16
2020-03-08,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,36,Good,Ozone,2020-03-16
2020-03-09,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,46,Good,Ozone,2020-03-16
2020-03-10,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,39,Good,Ozone,2020-03-16
2020-03-11,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,31,Good,Ozone,2020-03-16
2020-03-12,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,34,Good,Ozone,2020-03-16
2020-03-13,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,41,Good,Ozone,2020-03-16
2020-03-14,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,41,Good,Ozone,2020-03-16
2020-03-15,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,43,Good,Ozone,2020-03-16
2020-03-16,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,49,Good,Ozone,2020-03-16
2020-03-17,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2020-03-18,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2020-03-19,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,Ozone,2020-03-16
2020-03-20,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,43,Good,Ozone,2020-03-16
2020-03-21,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,44,Good,Ozone,2020-03-16
2020-03-22,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,Ozone,2020-03-16
2020-03-23,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,61,Moderate,Ozone,2020-03-16
2020-03-24,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,58,Moderate,Ozone,2020-03-16
2020-03-25,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,Ozone,2020-03-16
2020-03-26,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2020-03-27,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,Ozone,2020-03-16
2020-03-28,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,Ozone,2020-03-16
2020-03-29,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,48,Good,Ozone,2020-03-16
2020-03-30,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,48,Good,Ozone,2020-03-16
2020-03-31,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,49,Good,Ozone,2020-03-16
2020-04-01,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,Ozone,2020-03-16
2020-04-02,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,46,Good,Ozone,2020-03-16
2020-04-03,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,48,Good,Ozone,2020-03-16
2020-04-04,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,Ozone,2020-03-16
2020-04-05,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,47,Good,Ozone,2020-03-16
2020-04-06,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,Ozone,2020-03-16
2020-04-07,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,47,Good,Ozone,2020-03-16
2020-04-08,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,Ozone,2020-03-16
2020-04-09,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,Ozone,2020-03-16
2020-04-10,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,61,Moderate,Ozone,2020-03-16
2020-04-11,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,64,Moderate,Ozone,2020-03-16
2020-04-12,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,45,Good,Ozone,2020-03-16
2020-04-13,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,42,Good,Ozone,2020-03-16
2020-04-14,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,Ozone,2020-03-16
2020-04-15,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,47,Good,Ozone,2020-03-16
2020-04-16,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,48,Good,Ozone,2020-03-16
2020-04-17,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,Ozone,2020-03-16
2020-04-18,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,Ozone,2020-03-16
2020-04-19,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,48,Good,Ozone,2020-03-16
2020-04-20,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,Ozone,2020-03-16
2020-04-21,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,58,Moderate,Ozone,2020-03-16
2020-04-22,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,58,Moderate,Ozone,2020-03-16
2020-04-23,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,46,Good,Ozone,2020-03-16
2020-04-24,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,67,Moderate,Ozone,2020-03-16
2020-04-25,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,Ozone,2020-03-16
2020-04-26,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,51,Moderate,Ozone,2020-03-16
2020-04-27,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,Ozone,2020-03-16
2020-04-28,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,49,Good,Ozone,2020-03-16
2020-04-29,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,50,Good,Ozone,2020-03-16
2020-04-30,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,Ozone,2020-03-16
2020-05-01,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,64,Moderate,Ozone,2020-03-16
2020-05-02,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,58,Moderate,Ozone,2020-03-16
2020-05-03,Albuquerque,NM,35.08449,-106.65113999999998,559121.0,54,Moderate,Ozone,2020-03-16
